159.17355372,251.61511641,44.95459728
146.94392669,232.52871967,47.43606565
146.82196224,254.14336349,48.52329364
153.27926078,257.06822201,45.86845500
168.49446079,249.07482098,45.80600673
171.87608979,266.99318452,47.74736970
165.33185492,273.96172501,50.26896983
164.55188755,286.75912766,48.69281467
165.28323389,286.66665909,47.29328485
166.09584176,295.55412150,47.88347429
172.32826111,297.83175116,49.91541273
172.12412247,307.84591862,49.73337710
156.17356710,323.29619717,51.81574930
151.01466690,343.73020365,50.88924177
156.48321061,354.92385908,51.67302884
153.01054410,341.30035305,52.82568690
158.61694588,352.82620923,56.80392599
159.94143994,349.45846495,59.38021990
160.55869643,334.20595272,57.42429952
165.09923067,353.21038439,52.52054764
167.81442459,371.51394132,54.73637449
160.48740500,349.41516842,53.01449831
150.73213604,348.92184021,53.65954577
151.98623332,361.85790391,55.87168659
153.48660010,359.93329907,58.31285872
163.10671509,355.11047190,57.56918326
161.39504026,361.28882500,54.64339109
158.61141840,362.27795686,55.17955535
102.83632306,369.35346348,55.78487275
101.74182860,374.07393367,52.39043057
93.96181734,379.99631031,49.90259991
94.23774822,387.78841596,48.77293811
92.12261663,384.64859046,46.66949731
87.02618160,420.12615191,46.41432096
84.52697999,451.82453432,43.10742856
84.59996335,472.04484769,45.21032342
89.43592464,504.76686448,44.32144911
84.98990173,509.72277799,41.69964391
89.41990594,500.57813840,40.33755842
88.63887295,507.65113544,41.33370128
89.67198189,465.99958569,37.90424070
84.92132168,447.51375137,37.35215018
88.01675539,455.63306887,37.58815877
91.84185425,449.62900317,39.45557155
86.62581709,450.25309387,37.13373739
89.91777848,450.59009300,36.67965096
92.34206830,449.87302682,37.75365524
94.25004140,457.28969090,36.12331490
100.19516866,489.31641129,35.79800058
95.58682809,492.90384055,40.30021362
97.15291348,494.43062377,39.98252006
108.48735477,494.94253738,37.75646604
108.21849366,511.99286665,38.07606007
111.03755967,500.09442707,37.18759179
116.84604328,479.29139759,36.50997892
113.92964914,461.12294614,37.12930602
112.58511077,471.84015000,37.04244411
115.85888833,487.91658532,38.24150434
118.68293949,530.79733961,35.38975894
117.55964858,521.14017616,33.21361844
114.20918369,519.66867601,33.54285029
123.54814802,529.96341169,31.52670434
117.77298276,506.96782088,30.29987497
114.98879538,538.30219941,30.86866913
114.65928441,548.15092976,28.71467714
114.57594109,564.64153905,28.82710814
114.02917511,603.31175330,28.25422585
117.82798913,606.01690764,28.70732144
113.20059008,606.56798364,27.84549190
117.97228894,631.89718401,28.02357227
121.74157489,672.94590379,26.93007810
126.23001194,675.15102334,26.83548810
120.00202901,688.84294915,26.42939106
111.60010906,720.49512953,25.26985260
115.13130398,723.76533830,24.24704446
120.79812351,758.52886345,23.93248418
119.61435014,777.47865438,24.82559829
119.06803610,754.48316391,24.13142187
124.52198227,784.64027893,23.36242480
123.72771396,779.47176379,23.39945683
136.20566256,707.23547105,25.04937564
154.57084073,661.11527650,23.61477520
159.28845290,634.89386575,24.84559050
164.98612060,638.70479348,25.15187347
161.03459275,620.22306552,23.74883798
166.39325271,607.42029053,23.26292067
172.01174066,622.71662334,23.06539516
163.93016042,647.52774688,23.03959265
163.14762957,647.53798947,22.91700196
164.94272987,647.03644900,22.83490233
165.70732805,620.22935685,23.69352076
163.06196817,607.33183363,24.78915777
160.31579756,583.21009109,23.73134028
164.53685975,545.84739643,22.82893807
168.48751667,539.07211596,23.49076308
156.76587898,522.74585839,23.30317368
159.30126834,529.42192496,23.79445758
154.76531949,513.26015372,23.15006674
147.22497720,496.89837770,23.53858171
144.98864726,494.32374372,22.95585098
145.85630499,475.89212200,24.16248939
145.15499522,475.35100268,24.51416841
141.42700874,467.81128258,24.93639103
150.65725626,490.92936058,26.12531537
146.52485748,513.21706255,26.77143888
147.66071172,502.30440899,27.89432266
152.98700640,520.28559849,27.35565748
156.90291792,537.06998582,29.07817571
156.98667379,555.15711997,27.58923964
155.20992733,544.81032882,26.06135282
155.11953663,542.21963879,27.83686328
151.12456466,543.04124781,28.79142590
146.34303767,538.13834408,29.63054289
140.63880521,685.65129891,29.63921687
127.24994942,691.66620476,29.10108988
130.47362321,689.69138156,30.42384269
128.81850476,715.37306785,29.05637019
126.30025203,688.11782391,27.21410387
118.60925080,668.57885719,26.99634006
111.64707266,646.35173494,25.20148680
108.13138337,667.89109222,25.86919998
109.69684824,645.21933908,25.20989530
113.87938362,663.15496775,24.18570665
115.90312562,681.84938124,22.63758936
112.17074771,679.36075017,22.45943192
108.93626936,696.48021259,23.35445329
113.13954926,677.90015987,23.57773518
113.86900206,679.41195865,23.79543828
109.03733616,660.38586796,21.56682424
103.33696615,650.33783970,21.21844004
104.61434356,659.32305541,20.78633184
109.11526637,667.07701982,20.35353253
113.23754171,656.14601734,21.23389024
112.06279336,671.28623062,22.03318915
115.70156562,693.27457352,21.64717674
112.63569676,656.74237757,23.01583427
109.75685598,642.78866770,24.04177480
112.01827884,641.97561623,23.84417947
112.49093087,638.86459932,24.01294838
111.97413800,615.52790422,23.35472549
109.62823702,634.02173215,22.91389851
111.43036629,647.32188034,21.91497993
106.26616201,666.00502823,21.74573318
106.71634806,673.65987003,22.44959004
102.81639957,650.47810236,22.73117652
97.46957079,667.98636521,22.10835515
94.03892235,629.12513025,21.55469795
101.05856266,626.55886627,21.60386139
98.71110650,628.60124328,22.46928115
101.85105836,627.58781144,16.37392083
101.56200219,624.78512125,16.19744205
105.01054092,636.91724458,15.84101730
103.05606305,666.13346615,15.73599512
99.27906773,680.52401129,15.41829733
96.12897938,683.48770784,15.68733556
90.30331131,653.22473275,16.15754420
92.41288393,665.54146429,16.76802236
101.59822327,629.62793424,17.13235354
102.48114100,594.95922619,16.24983595
103.07043924,580.55664979,15.80105173
97.41092979,626.60301101,17.27110835
98.91072493,627.92774123,17.54455194
98.38766863,649.59334437,16.99290739
101.37723159,697.01259944,16.25657075
105.44550147,707.91550224,17.09453862
103.86261600,682.73717997,17.03000450
104.45806783,702.14657862,16.37404074
100.23874055,658.99904596,15.89332013
94.83142073,626.19571383,16.70218674
88.06293899,639.21903509,16.79407549
86.86969678,659.22105300,17.72494537
87.87960433,660.97222918,19.75353419
87.60659859,655.31567966,20.12258287
82.92546090,620.74179786,19.71415414
80.13057611,625.79273032,19.32948896
77.35704044,619.00269015,19.72520921
80.82983281,611.46030438,19.56554405
72.84462703,640.21373376,19.99492163
74.96681835,650.85461721,20.26668203
80.05537193,639.93821549,19.41530074
81.33225107,627.25939146,19.51164263
80.26621695,626.90102442,21.06611789
76.86311637,657.62003350,20.64855560
83.77458467,608.26651767,20.97584062
80.11565091,593.71912162,20.52069479
76.58649263,608.26150875,21.18125622
74.62611867,581.08296150,20.40230956
78.15985541,584.43822228,21.23432478
81.45646955,591.47418311,19.99580428
81.35046126,555.09614461,20.35222621
81.70914850,598.59182775,20.83758906
79.32833102,607.46881253,20.25418110
77.18473965,593.71728736,19.95934151
83.53631619,623.19670409,19.97371655
79.72195844,624.61777801,20.40665766
77.98548135,630.86445535,20.50311179
81.12850064,656.65333445,20.11976863
80.99866530,625.48347526,19.73902079
78.09146000,594.35736775,18.57868524
74.36617020,625.74368686,18.59087044
73.98468490,660.04682346,19.01794055
78.68374582,682.32305000,19.44968548
75.07877351,701.88964026,20.24166993
76.56934561,671.26279125,20.53693958
83.64197576,677.86371251,20.18900383
80.91603454,674.01055327,19.79078180
80.42632881,689.47140324,19.55261503
75.72128378,693.19672390,18.39399571
73.64889966,684.48253426,17.71854394
72.13614051,690.44057733,17.33205732
69.82889870,707.47720957,17.35891044
70.23661150,706.72287253,17.24707598
72.30789104,737.18655033,17.12220438
69.59725975,734.71082654,16.28488242
69.71738782,724.68255383,16.28759127
69.35796030,757.53047632,16.10373417
72.28160038,730.27165924,16.40130927
76.53029301,752.58181857,15.65856988
79.06580098,750.05612829,15.41766852
80.36813658,729.56039122,15.88038361
76.89310727,740.86050817,15.77214644
76.62317636,743.32515182,14.93169704
75.26818339,726.07974928,14.40352849
72.75584732,687.70018861,13.87799946
72.29030406,666.39184914,13.79925221
71.86826243,620.21828732,12.99474033
72.31354458,636.95844202,12.92172885
69.64262702,616.14267774,13.82161251
70.91116836,649.39843453,13.91142740
73.69538913,651.86722880,14.36785709
74.27410189,851.46741715,14.87494039
76.21829768,844.72229725,14.65464996
74.68779412,816.24947822,15.20609241
72.22249022,788.69322914,15.49884638
73.21204741,830.14384039,14.87726044
68.45937724,851.94176306,14.14691867
71.51920962,835.48370632,14.11356098
69.47281170,848.44687324,13.82118254
68.87827164,542.52016893,13.24393711
71.73151501,512.77292295,12.70093983
68.19718148,502.01333352,12.48199487
65.42304132,541.04058764,12.43190618
67.52234867,558.94035852,11.54524643
66.07818671,550.67655448,12.28641513
66.78328803,523.59032005,11.89412026
70.30867176,549.36171151,11.26263675
67.14178486,539.76461749,10.52593077
76.02531441,568.54492766,11.07481097
70.36301082,560.37230996,11.17407361
70.74829772,546.72161178,10.65072000
71.99619828,536.72772070,10.22465642
75.77324189,533.40290198,9.70926478
69.47636363,523.02814775,9.86051345
65.45273629,490.58165722,10.14164318
65.57327609,477.46067670,9.89688707
61.24555594,448.91277465,10.28738588
65.40174088,464.81885814,10.20052496
66.44673744,449.13986598,11.26442213
64.39815598,463.70255857,11.90328485
63.12316568,468.33161708,10.83912441
61.97552398,470.05782879,11.28171217
58.48085229,463.14592401,11.49191287
56.48303798,467.49074889,11.38243091
54.44912701,440.11727159,11.62938016
51.74090184,419.46675680,12.38243227
56.10994108,416.80700201,12.79532317
58.72134168,415.82044226,12.95157326
58.56329426,425.38503927,13.37750958
58.05006527,442.82252353,13.10035085
61.29232871,473.06287224,12.63750507
61.26149212,462.32699312,12.33623134
59.14309789,460.04801645,12.76343718
58.53771192,492.13380322,12.46375219
61.69941428,544.48174518,12.38355505
66.58453267,572.55045186,11.82502153
68.88967426,549.02544019,11.22108244
71.13257090,493.83573511,10.87577095
74.59121217,470.98017098,11.36618320
75.77245960,446.93229397,10.87178857
82.20859244,447.95563329,10.58907912
82.00823328,426.43920225,10.14319687
79.65460463,409.70685193,10.28885979
82.19721198,415.60248978,10.13165332
80.06443518,418.08820692,9.61738688
81.57945262,322.30416015,8.86756772
83.36946774,332.94181168,8.54779471
77.85756162,332.59451116,10.06051380
76.47124958,346.69173739,9.71911453
74.05744643,347.89440119,9.42502736
75.94866634,370.74584812,10.17089562
80.48710186,389.60342917,10.24246239
80.67500384,374.33005638,9.54798885
78.69665575,374.11827317,9.70394061
80.03987513,393.76458572,9.82826734
82.76869321,394.99046455,10.38599365
82.42568035,384.73674160,11.41513848
81.83913669,392.20419172,11.18478707
81.77936977,383.61337750,10.62927516
83.78524829,404.61966697,10.72158709
85.26315222,425.58427065,19.36290855
83.20688992,413.94389280,19.30876805
85.95550620,441.38165197,20.32336109
82.87157555,441.75305019,21.26438271
84.02748869,427.86586767,20.80323442
85.18725219,432.65790237,19.90735672
81.96571045,466.92462492,20.12162464
75.32385884,456.10433625,21.55561305
71.93339095,466.15900879,30.72030246
71.45406265,458.53470486,30.83542411
68.60292913,418.87115195,28.06401632
68.37296362,440.42886747,28.02295132
64.78490718,468.69101186,29.74096956
61.76138409,468.92997024,32.53226369
59.58555715,431.61918083,31.14354055
59.30438983,415.47895566,30.47205037
59.42631772,420.83700755,32.16409631
59.38635817,410.01762582,34.11348111
61.18691736,413.39686361,34.26020017
65.07427360,429.66235970,33.53623769
64.93411111,601.48870128,32.71671255
68.87792048,638.71641444,32.39056429
70.39881156,627.19376486,33.58943513
69.46903445,623.64090889,34.40683333
67.15861785,575.22728023,34.92089455
63.96336464,552.54255454,34.44908096
64.44109860,568.15807266,33.18356952
65.64492457,535.47546487,32.53768945
63.27456004,540.77849436,31.12250819
66.69246837,530.53006745,30.99816147
66.28403445,542.79871473,31.30243387
66.25246609,522.74553695,33.42935055
71.10650277,549.25837867,32.08415613
74.15424042,536.55414507,33.45451132
76.40865577,562.18898119,33.99959217
81.82895259,525.35078488,34.36397386
81.81487334,502.88025097,35.20827485
78.06126269,511.51929803,36.17032579
78.49994395,522.50656890,36.12036516
76.87823967,504.84709359,37.78615024
73.18007676,506.74314947,38.22791966
73.41491862,509.34794696,38.62631327
75.62298217,504.37341406,37.69296644
76.20179107,507.48854928,38.82286756
74.64724543,502.18551609,39.30214003
78.18208443,527.34004001,38.68530475
77.63081700,525.15009177,40.26520300
80.41570933,486.72235539,42.28777358
85.52171764,470.53278682,39.68285559
88.64379081,471.89577426,38.75861369
83.09915078,483.89572351,34.65363857
84.26731660,494.61613006,34.73454035
81.53676138,514.34508597,34.61280131
82.42973407,511.31638994,35.32282160
85.55942660,507.80300266,38.89302189
91.46882427,549.66898941,38.49940821
87.61335931,549.25586702,38.19346272
90.67144796,552.59637883,38.21887838
85.57261164,542.04998079,35.95366254
89.45276499,554.24226574,37.06344119
92.68835514,537.99904780,35.95705565
92.35325318,528.19784925,35.83369388
90.12646617,516.61131897,37.46038787
87.51131152,532.96184333,37.52104466
84.28838178,489.86776883,37.91171702
85.67225738,493.07083091,40.21045728
86.31598800,524.69613902,41.87525259
80.99445167,499.67499626,38.13532600
77.70215364,480.21102337,39.07779008
77.33227186,493.20802310,36.79317999
68.96270175,496.52687371,36.30046071
68.15002359,488.78450039,37.13328172
66.44717786,504.37005649,37.72669665
67.77715867,521.74461953,36.62572467
65.71789611,526.50969099,35.00717811
63.99778882,535.45999233,35.49112741
63.81825418,507.97286148,35.40112933
63.42668494,529.33025264,36.15556473
67.12214943,534.80205858,35.22627876
65.24679906,539.84499641,33.14436151
67.36230392,531.58919859,32.85638416
69.37604365,539.67217095,32.33840466
68.62465170,533.70077978,32.68371383
67.85997532,529.75858719,32.70258228
61.58016263,532.58732030,34.86890824
60.09597924,548.08857698,32.13890586
61.76626607,544.34426341,32.96434920
59.98071540,551.50895423,35.71096115
60.00192225,588.87451834,34.36992415
59.93414103,616.95584546,35.78897945
56.81557497,611.59246091,35.43044061
59.03511041,589.10508924,35.25201172
58.72906204,600.22913114,35.44266959
60.92610256,555.18823541,35.32968453
59.68849399,581.55114019,36.36707622
55.21729601,604.54825736,35.01853696
55.92024603,585.08670259,34.00780097
55.57823857,598.04779654,36.25462541
56.48668407,594.87684556,36.30705817
53.59750367,546.66354125,36.28318332
54.23483615,557.68782948,36.10884693
51.14878805,545.15350092,34.31301626
53.18561844,536.49171725,33.96234750
52.99623235,522.92894926,32.29736939
51.54165249,520.46530990,32.27642310
52.29616811,497.00350046,30.86885549
57.96220157,511.36233201,31.08818883
60.72863459,486.34524921,30.18199771
62.43939935,485.39481725,30.39200452
66.19929283,489.87581674,31.93424653
67.89610179,472.84317624,32.49636380
69.49193531,448.56719901,32.32171576
68.33716069,443.71205223,33.12275628
